"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-06","Jun-2017","PC_PNT","Percentage points","0","Units",,,1.070047,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-07","Jul-2017","PC_PNT","Percentage points","0","Units",,,1.066158,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-08","Aug-2017","PC_PNT","Percentage points","0","Units",,,1.08694,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-09","Sep-2017","PC_PNT","Percentage points","0","Units",,,1.059855,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-10","Oct-2017","PC_PNT","Percentage points","0","Units",,,1.05856,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-11","Nov-2017","PC_PNT","Percentage points","0","Units",,,1.044201,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2017-12","Dec-2017","PC_PNT","Percentage points","0","Units",,,1.060808,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-01","Jan-2018","PC_PNT","Percentage points","0","Units",,,1.067575,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-02","Feb-2018","PC_PNT","Percentage points","0","Units",,,1.04976,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-03","Mar-2018","PC_PNT","Percentage points","0","Units",,,1.074954,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-04","Apr-2018","PC_PNT","Percentage points","0","Units",,,1.104192,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-05","May-2018","PC_PNT","Percentage points","0","Units",,,1.111884,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-06","Jun-2018","PC_PNT","Percentage points","0","Units",,,1.10076,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-07","Jul-2018","PC_PNT","Percentage points","0","Units",,,1.114633,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-08","Aug-2018","PC_PNT","Percentage points","0","Units",,,1.097611,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-09","Sep-2018","PC_PNT","Percentage points","0","Units",,,1.082146,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-10","Oct-2018","PC_PNT","Percentage points","0","Units",,,1.077393,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-11","Nov-2018","PC_PNT","Percentage points","0","Units",,,1.098492,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2018-12","Dec-2018","PC_PNT","Percentage points","0","Units",,,1.070904,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-01","Jan-2019","PC_PNT","Percentage points","0","Units",,,1.057751,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-02","Feb-2019","PC_PNT","Percentage points","0","Units",,,1.082116,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-03","Mar-2019","PC_PNT","Percentage points","0","Units",,,1.091518,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-04","Apr-2019","PC_PNT","Percentage points","0","Units",,,1.103955,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-05","May-2019","PC_PNT","Percentage points","0","Units",,,1.0943,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-06","Jun-2019","PC_PNT","Percentage points","0","Units",,,1.119956,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-07","Jul-2019","PC_PNT","Percentage points","0","Units",,,1.105922,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-08","Aug-2019","PC_PNT","Percentage points","0","Units",,,1.091977,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-09","Sep-2019","PC_PNT","Percentage points","0","Units",,,1.108572,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-10","Oct-2019","PC_PNT","Percentage points","0","Units",,,1.079455,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-11","Nov-2019","PC_PNT","Percentage points","0","Units",,,1.062478,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2019-12","Dec-2019","PC_PNT","Percentage points","0","Units",,,1.070328,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-01","Jan-2020","PC_PNT","Percentage points","0","Units",,,1.091836,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-02","Feb-2020","PC_PNT","Percentage points","0","Units",,,1.074954,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-03","Mar-2020","PC_PNT","Percentage points","0","Units",,,1.051422,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-04","Apr-2020","PC_PNT","Percentage points","0","Units",,,0.9958838,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-05","May-2020","PC_PNT","Percentage points","0","Units",,,0.992109,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-06","Jun-2020","PC_PNT","Percentage points","0","Units",,,0.9216101,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-07","Jul-2020","PC_PNT","Percentage points","0","Units",,,0.9062086,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-08","Aug-2020","PC_PNT","Percentage points","0","Units",,,0.8697726,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-09","Sep-2020","PC_PNT","Percentage points","0","Units",,,0.8091589,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-10","Oct-2020","PC_PNT","Percentage points","0","Units",,,0.8070434,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-11","Nov-2020","PC_PNT","Percentage points","0","Units",,,0.7404115,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2020-12","Dec-2020","PC_PNT","Percentage points","0","Units",,,0.704895,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-01","Jan-2021","PC_PNT","Percentage points","0","Units",,,0.646937,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-02","Feb-2021","PC_PNT","Percentage points","0","Units",,,0.6448515,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-03","Mar-2021","PC_PNT","Percentage points","0","Units",,,0.633445,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-04","Apr-2021","PC_PNT","Percentage points","0","Units",,,0.645292,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-05","May-2021","PC_PNT","Percentage points","0","Units",,,0.6656381,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-06","Jun-2021","PC_PNT","Percentage points","0","Units",,,0.7268785,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-07","Jul-2021","PC_PNT","Percentage points","0","Units",,,0.7456288,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-08","Aug-2021","PC_PNT","Percentage points","0","Units",,,0.7903824,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-09","Sep-2021","PC_PNT","Percentage points","0","Units",,,0.897254,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-10","Oct-2021","PC_PNT","Percentage points","0","Units",,,0.9809375,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-11","Nov-2021","PC_PNT","Percentage points","0","Units",,,1.110201,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2021-12","Dec-2021","PC_PNT","Percentage points","0","Units",,,1.196329,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-01","Jan-2022","PC_PNT","Percentage points","0","Units",,,1.30254,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-02","Feb-2022","PC_PNT","Percentage points","0","Units",,,1.38168,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-03","Mar-2022","PC_PNT","Percentage points","0","Units",,,1.452401,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-04","Apr-2022","PC_PNT","Percentage points","0","Units",,,1.531914,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-05","May-2022","PC_PNT","Percentage points","0","Units",,,1.629792,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-06","Jun-2022","PC_PNT","Percentage points","0","Units",,,1.753711,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-07","Jul-2022","PC_PNT","Percentage points","0","Units",,,1.874797,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-08","Aug-2022","PC_PNT","Percentage points","0","Units",,,2.021457,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-09","Sep-2022","PC_PNT","Percentage points","0","Units",,,2.156497,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-10","Oct-2022","PC_PNT","Percentage points","0","Units",,,2.220741,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-11","Nov-2022","PC_PNT","Percentage points","0","Units",,,2.30634,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2022-12","Dec-2022","PC_PNT","Percentage points","0","Units",,,2.442774,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-01","Jan-2023","PC_PNT","Percentage points","0","Units",,,2.498042,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-02","Feb-2023","PC_PNT","Percentage points","0","Units",,,2.561003,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-03","Mar-2023","PC_PNT","Percentage points","0","Units",,,2.544367,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-04","Apr-2023","PC_PNT","Percentage points","0","Units",,,2.560369,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-05","May-2023","PC_PNT","Percentage points","0","Units",,,2.516822,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-06","Jun-2023","PC_PNT","Percentage points","0","Units",,,2.42187,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-07","Jul-2023","PC_PNT","Percentage points","0","Units",,,2.385708,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-08","Aug-2023","PC_PNT","Percentage points","0","Units",,,2.299288,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-09","Sep-2023","PC_PNT","Percentage points","0","Units",,,2.22653,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-10","Oct-2023","PC_PNT","Percentage points","0","Units",,,2.157129,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-11","Nov-2023","PC_PNT","Percentage points","0","Units",,,2.108622,,
"USA","United States","CPGRHO01","CPI: Housing","CTGY","Contribution to annual inflation","M","Monthly","2023-12","Dec-2023","PC_PNT","Percentage points","0","Units",,,2.014193,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-01","Jan-2014","PC_PNT","Percentage points","0","Units",,,1.476009,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-02","Feb-2014","PC_PNT","Percentage points","0","Units",,,1.457766,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-03","Mar-2014","PC_PNT","Percentage points","0","Units",,,1.623745,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-04","Apr-2014","PC_PNT","Percentage points","0","Units",,,1.620856,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-05","May-2014","PC_PNT","Percentage points","0","Units",,,1.709838,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-06","Jun-2014","PC_PNT","Percentage points","0","Units",,,1.693077,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-07","Jul-2014","PC_PNT","Percentage points","0","Units",,,1.665439,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-08","Aug-2014","PC_PNT","Percentage points","0","Units",,,1.57735,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-09","Sep-2014","PC_PNT","Percentage points","0","Units",,,1.519665,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-10","Oct-2014","PC_PNT","Percentage points","0","Units",,,1.557282,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-11","Nov-2014","PC_PNT","Percentage points","0","Units",,,1.533114,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2014-12","Dec-2014","PC_PNT","Percentage points","0","Units",,,1.547112,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-01","Jan-2015","PC_PNT","Percentage points","0","Units",,,1.504812,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-02","Feb-2015","PC_PNT","Percentage points","0","Units",,,1.446965,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-03","Mar-2015","PC_PNT","Percentage points","0","Units",,,1.280345,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-04","Apr-2015","PC_PNT","Percentage points","0","Units",,,1.378401,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-05","May-2015","PC_PNT","Percentage points","0","Units",,,1.242492,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-06","Jun-2015","PC_PNT","Percentage points","0","Units",,,1.305922,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-07","Jul-2015","PC_PNT","Percentage points","0","Units",,,1.315884,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-08","Aug-2015","PC_PNT","Percentage points","0","Units",,,1.362998,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-09","Sep-2015","PC_PNT","Percentage points","0","Units",,,1.421434,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-10","Oct-2015","PC_PNT","Percentage points","0","Units",,,1.486514,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-11","Nov-2015","PC_PNT","Percentage points","0","Units",,,1.550503,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2015-12","Dec-2015","PC_PNT","Percentage points","0","Units",,,1.527494,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-01","Jan-2016","PC_PNT","Percentage points","0","Units",,,1.54964,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-02","Feb-2016","PC_PNT","Percentage points","0","Units",,,1.619987,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-03","Mar-2016","PC_PNT","Percentage points","0","Units",,,1.643009,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-04","Apr-2016","PC_PNT","Percentage points","0","Units",,,1.647963,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-05","May-2016","PC_PNT","Percentage points","0","Units",,,1.762887,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-06","Jun-2016","PC_PNT","Percentage points","0","Units",,,1.760559,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-07","Jul-2016","PC_PNT","Percentage points","0","Units",,,1.777761,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-08","Aug-2016","PC_PNT","Percentage points","0","Units",,,1.874638,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-09","Sep-2016","PC_PNT","Percentage points","0","Units",,,1.871131,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-10","Oct-2016","PC_PNT","Percentage points","0","Units",,,1.833709,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-11","Nov-2016","PC_PNT","Percentage points","0","Units",,,1.852568,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2016-12","Dec-2016","PC_PNT","Percentage points","0","Units",,,1.927482,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-01","Jan-2017","PC_PNT","Percentage points","0","Units",,,1.95129,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-02","Feb-2017","PC_PNT","Percentage points","0","Units",,,2.001138,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-03","Mar-2017","PC_PNT","Percentage points","0","Units",,,1.823856,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-04","Apr-2017","PC_PNT","Percentage points","0","Units",,,1.768655,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-05","May-2017","PC_PNT","Percentage points","0","Units",,,1.6915,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-06","Jun-2017","PC_PNT","Percentage points","0","Units",,,1.641227,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-07","Jul-2017","PC_PNT","Percentage points","0","Units",,,1.597809,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-08","Aug-2017","PC_PNT","Percentage points","0","Units",,,1.613351,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-09","Sep-2017","PC_PNT","Percentage points","0","Units",,,1.617845,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-10","Oct-2017","PC_PNT","Percentage points","0","Units",,,1.679855,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-11","Nov-2017","PC_PNT","Percentage points","0","Units",,,1.634696,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2017-12","Dec-2017","PC_PNT","Percentage points","0","Units",,,1.662055,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-01","Jan-2018","PC_PNT","Percentage points","0","Units",,,1.641841,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-02","Feb-2018","PC_PNT","Percentage points","0","Units",,,1.653692,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-03","Mar-2018","PC_PNT","Percentage points","0","Units",,,1.830411,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-04","Apr-2018","PC_PNT","Percentage points","0","Units",,,1.808063,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-05","May-2018","PC_PNT","Percentage points","0","Units",,,1.850282,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-06","Jun-2018","PC_PNT","Percentage points","0","Units",,,1.821205,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-07","Jul-2018","PC_PNT","Percentage points","0","Units",,,1.854548,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-08","Aug-2018","PC_PNT","Percentage points","0","Units",,,1.786777,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-09","Sep-2018","PC_PNT","Percentage points","0","Units",,,1.754223,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-10","Oct-2018","PC_PNT","Percentage points","0","Units",,,1.741438,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-11","Nov-2018","PC_PNT","Percentage points","0","Units",,,1.754132,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2018-12","Dec-2018","PC_PNT","Percentage points","0","Units",,,1.789919,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-01","Jan-2019","PC_PNT","Percentage points","0","Units",,,1.719076,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-02","Feb-2019","PC_PNT","Percentage points","0","Units",,,1.633127,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-03","Mar-2019","PC_PNT","Percentage points","0","Units",,,1.646279,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-04","Apr-2019","PC_PNT","Percentage points","0","Units",,,1.698403,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-05","May-2019","PC_PNT","Percentage points","0","Units",,,1.603502,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-06","Jun-2019","PC_PNT","Percentage points","0","Units",,,1.637263,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-07","Jul-2019","PC_PNT","Percentage points","0","Units",,,1.669374,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-08","Aug-2019","PC_PNT","Percentage points","0","Units",,,1.700209,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-09","Sep-2019","PC_PNT","Percentage points","0","Units",,,1.737466,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-10","Oct-2019","PC_PNT","Percentage points","0","Units",,,1.787894,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-11","Nov-2019","PC_PNT","Percentage points","0","Units",,,1.838394,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2019-12","Dec-2019","PC_PNT","Percentage points","0","Units",,,1.748039,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-01","Jan-2020","PC_PNT","Percentage points","0","Units",,,1.841501,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-02","Feb-2020","PC_PNT","Percentage points","0","Units",,,1.879079,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-03","Mar-2020","PC_PNT","Percentage points","0","Units",,,1.682202,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-04","Apr-2020","PC_PNT","Percentage points","0","Units",,,1.296272,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-05","May-2020","PC_PNT","Percentage points","0","Units",,,1.168742,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-06","Jun-2020","PC_PNT","Percentage points","0","Units",,,1.160416,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-07","Jul-2020","PC_PNT","Percentage points","0","Units",,,1.350552,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-08","Aug-2020","PC_PNT","Percentage points","0","Units",,,1.297071,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-09","Sep-2020","PC_PNT","Percentage points","0","Units",,,1.20043,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-10","Oct-2020","PC_PNT","Percentage points","0","Units",,,1.097452,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-11","Nov-2020","PC_PNT","Percentage points","0","Units",,,1.114412,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2020-12","Dec-2020","PC_PNT","Percentage points","0","Units",,,1.057824,,
"USA","United States","CPGRSE01","CPI: Services","CTGY","Contribution to annual inflation","M","Monthly","2021-01","Jan-2021","PC_PNT","Percentage points","0","Units",,,0.8668544,,
