ts_utc,fair_value,realised,prompt_proxy,gap,gap_z,view,captured,is_evaluable
2025-10-17 00:00:00+02:00,100.8524546947815,104.405625,116.74303571428571,-15.89058101950421,-0.4157840097572814,NEUTRAL,-0.0,True
2025-10-18 00:00:00+02:00,96.24521349489396,95.73979166666668,117.88540178571428,-21.64018829082032,-0.5797256832404141,NEUTRAL,-0.0,True
2025-10-19 00:00:00+02:00,62.879203286770455,75.35479166666667,118.60662202380954,-55.72741873703908,-1.5658540143135693,SHORT prompt,50.562366071428585,True
2025-10-20 00:00:00+02:00,82.23891943995405,82.2634375,116.63043154761905,-34.39151210766501,-0.8966489317420931,SHORT prompt,58.4203886904762,True
2025-10-21 00:00:00+02:00,58.426034439830374,67.8078125,108.51802083333334,-50.091986393502964,-1.3264905549458468,SHORT prompt,52.288245833333335,True
2025-10-22 00:00:00+02:00,118.46080267914607,125.06989583333332,95.8995982142857,22.561204464860367,0.7939272361244624,LONG prompt,-39.8316982142857,True
2025-10-23 00:00:00+02:00,60.26197204027579,82.27239583333333,92.94892857142858,-32.68695653115279,-0.8185826598412799,SHORT prompt,42.216891666666676,True
2025-10-24 00:00:00+02:00,18.952908159771695,32.32125,90.41625,-71.46334184022831,-1.8598228409392334,SHORT prompt,41.52157916666667,True
2025-10-25 00:00:00+02:00,15.397991308594571,11.220208333333332,80.11848214285715,-64.72049083426258,-1.5992212835662485,SHORT prompt,22.52068630952381,True
2025-10-26 00:00:00+02:00,-0.30746173972040586,6.515300000000001,68.04425595238095,-68.35171769210136,-1.6291070684199962,SHORT prompt,5.244912499999991,True
2025-10-27 00:00:00+01:00,53.092817829993976,68.4015625,58.21004285714285,-5.117225027148876,0.1165567870540795,NEUTRAL,0.0,True
2025-10-28 00:00:00+01:00,44.256389126304754,66.67468749999999,56.229775,-11.973385873695243,-0.0640900203903501,NEUTRAL,0.0,True
2025-10-29 00:00:00+01:00,82.56166892542278,87.71885416666667,56.067899999999995,26.493768925422785,0.9692661064383608,LONG prompt,20.469823214285725,True
2025-10-30 00:00:00+01:00,62.16518264080573,69.41083333333334,50.732036904761905,11.433145736043826,0.5368021490760087,NEUTRAL,0.0,True
2025-10-31 00:00:00+01:00,88.41543877993782,93.243125,48.89467083333334,39.52076794660447,1.2783611637971757,LONG prompt,33.71568630952381,True
2025-11-01 00:00:00+01:00,44.74045166304015,47.63104166666667,57.597795833333336,-12.857344170293189,-0.12486006238260912,NEUTRAL,0.0,True
2025-11-02 00:00:00+01:00,76.38081028089923,85.9121875,62.79934345238096,13.581466828518266,0.5754221083949189,NEUTRAL,0.0,True
