ts_utc,price,fcst_solar,fcst_wind_onshore,fcst_wind_offshore,fcst_wind_total,wx_temperature_2m,wx_wind_speed_100m,wx_shortwave_radiation
2025-09-27 18:00:00+00:00,122.53,0.0,7348.65,2373.7,9722.349999999999,15.64,9.38,0.4
2025-09-27 19:00:00+00:00,114.4,0.0,7171.475,2399.75,9571.225,15.14,11.7,0.0
2025-09-27 20:00:00+00:00,107.56,0.0,6655.425,2369.075,9024.5,14.38,14.84,0.0
2025-09-27 21:00:00+00:00,99.54,0.0,6148.9,2186.575,8335.474999999999,13.7,14.459999999999999,0.0
2025-09-27 22:00:00+00:00,97.56,0.0,5488.1,1490.075,6978.175,13.14,15.66,0.0
2025-09-27 23:00:00+00:00,95.31,0.0,4838.775,1202.375,6041.15,12.78,14.76,0.0
2025-09-28 00:00:00+00:00,94.32,0.0,4142.75,1001.15,5143.9,12.559999999999999,14.4,0.0
2025-09-28 01:00:00+00:00,91.47,0.0,3502.475,868.2,4370.675,12.14,14.9,0.0
2025-09-28 02:00:00+00:00,97.77,0.0,3148.175,761.95,3910.125,11.74,13.6,0.0
2025-09-28 03:00:00+00:00,97.58,0.0,3094.05,694.125,3788.175,11.040000000000001,13.3,0.0
2025-09-28 04:00:00+00:00,100.91,0.0,3159.75,670.6,3830.35,10.82,12.5,0.0
2025-09-28 05:00:00+00:00,105.79,1076.6,3229.4,702.45,3931.8500000000004,10.52,11.559999999999999,0.0
2025-09-28 06:00:00+00:00,98.77,6969.575000000001,3011.9,729.0,3740.9,10.3,11.52,16.4
2025-09-28 07:00:00+00:00,95.04,15913.725,1919.025,739.05,2658.075,10.86,11.48,101.2
2025-09-28 08:00:00+00:00,82.08,24644.725,970.0999999999999,707.45,1677.55,11.98,10.18,191.6
2025-09-28 09:00:00+00:00,37.47,30972.8,903.175,646.5,1549.675,12.9,9.4,296.2
2025-09-28 10:00:00+00:00,17.11,34207.95,1151.95,588.975,1740.9250000000002,14.66,9.74,375.4
2025-09-28 11:00:00+00:00,8.53,34508.925,1237.075,527.6,1764.6750000000002,15.839999999999998,9.440000000000001,422.0
2025-09-28 12:00:00+00:00,13.0,32278.525,1095.95,484.125,1580.075,16.68,9.959999999999999,443.6
2025-09-28 13:00:00+00:00,61.33,27525.7,1033.65,463.525,1497.1750000000002,17.68,9.32,465.4
2025-09-28 14:00:00+00:00,86.0,19843.7,1290.175,471.35,1761.525,18.02,10.86,395.2
2025-09-28 15:00:00+00:00,105.89,10108.75,1978.2,517.125,2495.325,17.94,9.540000000000001,282.8
2025-09-28 16:00:00+00:00,131.02,2211.95,3502.7,604.925,4107.625,17.64,10.66,164.4
2025-09-28 17:00:00+00:00,137.97,37.05,5842.425,739.475,6581.900000000001,16.860000000000003,11.82,42.0
2025-09-28 18:00:00+00:00,125.93,0.0,7744.075,881.975,8626.05,15.780000000000001,13.080000000000002,0.2
2025-09-28 19:00:00+00:00,113.51,0.0,8330.275000000001,1026.125,9356.400000000001,14.860000000000003,14.48,0.0
2025-09-28 20:00:00+00:00,102.29,0.0,7913.85,1160.3,9074.15,14.0,15.48,0.0
2025-09-28 21:00:00+00:00,95.74,0.0,7033.75,1185.675,8219.425,13.059999999999999,16.9,0.0
2025-09-28 22:00:00+00:00,90.95,0.0,5997.85,1119.95,7117.8,12.18,14.74,0.0
2025-09-28 23:00:00+00:00,88.76,0.0,5155.025,874.975,6030.0,11.64,14.64,0.0
2025-09-29 00:00:00+00:00,87.88,0.0,4518.175,637.25,5155.425,11.36,14.34,0.0
2025-09-29 01:00:00+00:00,87.94,0.0,4012.55,445.35,4457.900000000001,10.98,12.7,0.0
2025-09-29 02:00:00+00:00,88.31,0.0,3752.625,334.275,4086.9,10.64,13.34,0.0
2025-09-29 03:00:00+00:00,98.37,0.0,3742.55,289.2,4031.75,10.540000000000001,12.940000000000001,0.0
2025-09-29 04:00:00+00:00,134.98,0.0,3870.35,301.17499999999995,4171.525,10.4,14.459999999999999,0.0
2025-09-29 05:00:00+00:00,222.1,1011.575,4035.225,352.5,4387.725,10.24,13.5,0.0
2025-09-29 06:00:00+00:00,166.91,6748.4,4012.325,414.275,4426.599999999999,9.959999999999999,11.3,14.8
2025-09-29 07:00:00+00:00,122.06,15344.975,2884.075,494.775,3378.85,10.6,11.52,95.8
2025-09-29 08:00:00+00:00,90.21,23443.775,1678.625,565.575,2244.2,12.0,8.8,197.6
2025-09-29 09:00:00+00:00,84.95,29078.75,1761.925,608.15,2370.075,13.38,7.9799999999999995,284.0
2025-09-29 10:00:00+00:00,78.71,31587.449999999997,2321.6,622.1,2943.7,14.559999999999999,8.059999999999999,352.2
2025-09-29 11:00:00+00:00,77.08,30921.475,2429.625,611.9,3041.525,15.780000000000001,9.5,397.0
2025-09-29 12:00:00+00:00,83.33,28170.675,2146.9,594.625,2741.525,16.779999999999998,10.9,413.2
2025-09-29 13:00:00+00:00,87.4,23719.675,1883.175,596.075,2479.25,16.919999999999998,10.6,390.4
2025-09-29 14:00:00+00:00,99.98,16834.475,1808.65,641.65,2450.3,17.419999999999998,11.24,315.2
2025-09-29 15:00:00+00:00,140.79,8382.95,2108.025,698.125,2806.15,17.419999999999998,10.0,202.0
2025-09-29 16:00:00+00:00,302.65,1783.375,3229.175,764.6,3993.775,16.98,10.58,113.0
2025-09-29 17:00:00+00:00,406.78,24.125,5049.575,855.375,5904.95,16.419999999999998,13.780000000000001,31.2
2025-09-29 18:00:00+00:00,167.6,0.0,6602.4,939.275,7541.674999999999,15.540000000000001,12.4,0.2
2025-09-29 19:00:00+00:00,123.85,0.0,7279.2,1019.875,8299.075,14.780000000000001,13.88,0.0
2025-09-29 20:00:00+00:00,108.3,0.0,7373.175,1100.875,8474.05,14.059999999999999,15.940000000000001,0.0
2025-09-29 21:00:00+00:00,93.68,0.0,7117.225,1124.275,8241.5,13.540000000000001,13.219999999999999,0.0
2025-09-29 22:00:00+00:00,101.1,0.0,5774.975,736.975,6511.950000000001,13.059999999999999,15.419999999999998,0.0
2025-09-29 23:00:00+00:00,98.43,0.0,5224.175,686.175,5910.35,12.36,17.44,0.0
2025-09-30 00:00:00+00:00,98.93,0.0,4800.35,629.05,5429.400000000001,11.58,14.1,0.0
2025-09-30 01:00:00+00:00,94.99,0.0,4479.9,592.95,5072.849999999999,11.22,14.2,0.0
2025-09-30 02:00:00+00:00,99.12,0.0,4433.8,580.85,5014.650000000001,10.92,13.88,0.0
2025-09-30 03:00:00+00:00,112.08,0.0,4592.3,602.825,5195.125,10.559999999999999,14.36,0.0
2025-09-30 04:00:00+00:00,141.86,0.0,4865.975,665.75,5531.725,10.66,16.5,0.0
2025-09-30 05:00:00+00:00,244.0,722.375,5183.125,755.275,5938.4,10.440000000000001,19.1,0.0
2025-09-30 06:00:00+00:00,209.23,4955.35,5077.5,833.35,5910.85,10.14,15.76,10.6
2025-09-30 07:00:00+00:00,141.85,11581.325,3822.625,886.9,4709.525,10.620000000000001,13.9,74.2
2025-09-30 08:00:00+00:00,115.2,18324.825,2818.325,913.825,3732.1499999999996,11.32,10.42,148.2
2025-09-30 09:00:00+00:00,96.72,23202.3,3092.65,917.875,4010.525,12.22,9.22,192.8
2025-09-30 10:00:00+00:00,87.91,25304.875,3458.5,884.175,4342.675,13.24,11.219999999999999,303.2
2025-09-30 11:00:00+00:00,86.04,24980.025,3299.875,813.8499999999999,4113.725,14.180000000000001,11.18,326.4
2025-09-30 12:00:00+00:00,87.26,22851.3,2984.9,738.7,3723.6000000000004,15.059999999999999,10.52,313.4
2025-09-30 13:00:00+00:00,96.8,19218.75,2980.1499999999996,685.95,3666.0999999999995,15.280000000000001,11.32,318.4
2025-09-30 14:00:00+00:00,104.03,13573.925,3321.925,691.75,4013.675,15.280000000000001,10.92,282.2
2025-09-30 15:00:00+00:00,142.64,6864.25,3972.875,754.475,4727.35,14.98,11.32,189.0
2025-09-30 16:00:00+00:00,294.54,1472.9,5283.7,885.85,6169.55,14.680000000000001,14.419999999999998,115.8
2025-09-30 17:00:00+00:00,357.77,20.450000000000003,7338.475,1093.575,8432.050000000001,13.540000000000001,16.98,30.0
2025-09-30 18:00:00+00:00,147.28,0.0,8828.1,1345.175,10173.275,12.72,14.9,0.0
2025-09-30 19:00:00+00:00,116.04,0.0,9217.75,1571.05,10788.8,12.040000000000001,16.020000000000003,0.0
2025-09-30 20:00:00+00:00,101.63,0.0,8871.15,1729.275,10600.425,11.540000000000001,17.14,0.0
2025-09-30 21:00:00+00:00,92.54,0.0,8037.475,1753.5,9790.975,10.72,16.8,0.0
2025-09-30 22:00:00+00:00,91.565,0.0,7206.225,1799.175,9005.4,10.28,15.98,0.0
2025-09-30 23:00:00+00:00,86.285,0.0,6518.15,1757.925,8276.074999999999,9.68,15.52,0.0
2025-10-01 00:00:00+00:00,84.8725,0.0,5958.4,1629.7,7588.099999999999,8.879999999999999,18.4,0.0
2025-10-01 01:00:00+00:00,88.325,0.0,5398.65,1448.7,6847.349999999999,8.18,18.119999999999997,0.0
2025-10-01 02:00:00+00:00,87.655,0.0,5015.175,1262.725,6277.9,7.7,20.7,0.0
2025-10-01 03:00:00+00:00,95.3275,0.0,4825.875,1132.9,5958.775,7.459999999999999,20.6,0.0
2025-10-01 04:00:00+00:00,124.96000000000001,0.0,4689.925,1108.475,5798.4,7.08,17.9,0.0
2025-10-01 05:00:00+00:00,173.29999999999998,1063.925,4694.45,1190.825,5885.275,6.8,18.259999999999998,0.0
2025-10-01 06:00:00+00:00,139.0875,8446.45,4722.3,1315.475,6037.775,6.659999999999999,17.16,13.8
2025-10-01 07:00:00+00:00,105.25,19705.15,3674.8,1463.85,5138.65,7.159999999999999,15.52,115.2
2025-10-01 08:00:00+00:00,86.035,29752.65,2269.575,1613.575,3883.1499999999996,8.58,12.120000000000001,261.8
2025-10-01 09:00:00+00:00,70.5675,35785.925,1964.05,1744.6,3708.6499999999996,10.459999999999999,10.32,386.2
2025-10-01 10:00:00+00:00,66.025,37005.8,2270.825,1767.725,4038.5499999999997,11.92,12.2,428.0
2025-10-01 11:00:00+00:00,68.4,34932.675,2240.0,1598.775,3838.775,12.940000000000001,11.98,421.8
2025-10-01 12:00:00+00:00,72.6275,31382.775,1965.2,1322.75,3287.95,13.559999999999999,11.4,422.8
2025-10-01 13:00:00+00:00,81.7225,26161.2,1814.675,1046.25,2860.925,13.9,11.34,382.4
2025-10-01 14:00:00+00:00,92.87,18432.65,1793.3,848.15,2641.45,14.16,11.3,303.4
2025-10-01 15:00:00+00:00,135.39999999999998,9054.95,1914.625,753.2,2667.825,14.040000000000001,11.120000000000001,193.6
2025-10-01 16:00:00+00:00,253.2375,1720.1499999999999,2520.125,756.8,3276.925,13.680000000000001,11.8,131.4
2025-10-01 17:00:00+00:00,339.9925,21.475,3812.375,844.0,4656.375,13.040000000000001,12.0,33.2
2025-10-01 18:00:00+00:00,152.0225,0.0,5036.75,986.6999999999999,6023.45,11.84,15.24,0.0
2025-10-01 19:00:00+00:00,113.035,0.0,5728.8,1169.15,6897.950000000001,10.86,16.82,0.0
2025-10-01 20:00:00+00:00,98.51,0.0,6123.625,1371.025,7494.65,10.040000000000001,17.96,0.0
2025-10-01 21:00:00+00:00,90.6475,0.0,6163.0,1528.725,7691.725,9.0,16.78,0.0
2025-10-01 22:00:00+00:00,90.805,0.0,6644.174999999999,2119.075,8763.25,8.5,15.780000000000001,0.0
2025-10-01 23:00:00+00:00,88.0,0.0,5968.625,2227.25,8195.875,7.980000000000001,15.8,0.0
2025-10-02 00:00:00+00:00,86.52499999999999,0.0,5318.775000000001,2245.325,7564.1,6.9799999999999995,16.82,0.0
2025-10-02 01:00:00+00:00,88.56,0.0,4702.35,2145.45,6847.8,6.5200000000000005,16.54,0.0
2025-10-02 02:00:00+00:00,90.8075,0.0,4297.9,2018.1,6316.0,6.08,15.0,0.0
2025-10-02 03:00:00+00:00,95.9725,0.0,4233.4,1974.2,6207.599999999999,5.5,15.3,0.0
2025-10-02 04:00:00+00:00,128.72,0.0,4527.4,2071.525,6598.924999999999,5.12,15.719999999999999,0.0
2025-10-02 05:00:00+00:00,181.0875,968.5500000000001,4966.9,2283.35,7250.25,4.680000000000001,14.440000000000001,0.0
2025-10-02 06:00:00+00:00,136.67749999999998,8611.8,5217.825,2564.15,7781.975,4.6,16.060000000000002,13.6
2025-10-02 07:00:00+00:00,100.505,20752.75,4305.9,2874.525,7180.424999999999,5.58,13.440000000000001,114.8
2025-10-02 08:00:00+00:00,91.48,31302.15,2870.7000000000003,3134.025,6004.725,7.44,11.86,260.0
2025-10-02 09:00:00+00:00,78.285,37685.85,2409.925,3203.525,5613.450000000001,10.0,10.7,385.8
2025-10-02 10:00:00+00:00,65.77,39529.1,2784.625,3078.975,5863.6,11.8,12.68,474.2
2025-10-02 11:00:00+00:00,60.5,37603.525,2960.975,2856.875,5817.85,13.12,13.540000000000001,523.4
2025-10-02 12:00:00+00:00,71.28999999999999,33792.125,2862.65,2703.25,5565.9,14.0,14.780000000000001,474.6
2025-10-02 13:00:00+00:00,80.6625,28266.975,2763.9,2686.125,5450.025,14.460000000000003,15.080000000000002,447.2
2025-10-02 14:00:00+00:00,91.445,20089.675,2755.125,2737.95,5493.075,14.680000000000001,14.36,349.8
2025-10-02 15:00:00+00:00,113.32,9776.925,2818.25,2876.1,5694.35,14.739999999999998,14.2,219.6
2025-10-02 16:00:00+00:00,167.925,1731.625,3515.625,3149.875,6665.5,14.26,14.440000000000001,143.8
2025-10-02 17:00:00+00:00,176.8375,18.675,5325.3,3652.4,8977.7,13.24,14.38,36.2
2025-10-02 18:00:00+00:00,109.92,0.0,7603.075,4252.8,11855.875,11.540000000000001,17.919999999999998,0.0
2025-10-02 19:00:00+00:00,90.855,0.0,9512.85,4753.7,14266.55,10.48,19.36,0.0
2025-10-02 20:00:00+00:00,96.6575,0.0,10925.0,5065.875,15990.875,9.42,18.98,0.0
2025-10-02 21:00:00+00:00,82.0925,0.0,12020.15,5276.05,17296.2,8.4,19.740000000000002,0.0
2025-10-02 22:00:00+00:00,85.9325,0.0,11982.6,4751.1,16733.7,7.659999999999999,18.8,0.0
2025-10-02 23:00:00+00:00,77.14,0.0,12338.45,4814.625,17153.075,7.08,18.22,0.0
2025-10-03 00:00:00+00:00,71.75,0.0,12527.5,4826.6,17354.1,6.58,18.0,0.0
2025-10-03 01:00:00+00:00,73.9075,0.0,12567.0,4790.0,17357.0,6.26,19.84,0.0
2025-10-03 02:00:00+00:00,76.2875,0.0,12527.3,4757.674999999999,17284.975,5.92,18.7,0.0
2025-10-03 03:00:00+00:00,77.98,0.0,12437.775,4815.725,17253.5,5.36,18.2,0.0
2025-10-03 04:00:00+00:00,93.78,0.0,12608.475,4908.6,17517.075,5.220000000000001,16.66,0.0
2025-10-03 05:00:00+00:00,100.4175,973.275,12868.325,4955.375,17823.7,5.0600000000000005,18.64,0.0
2025-10-03 06:00:00+00:00,103.68,8025.775,12903.075,4989.4,17892.475,5.08,18.7,12.2
2025-10-03 07:00:00+00:00,83.9025,18422.8,11808.6,4959.6,16768.2,5.4399999999999995,21.14,88.2
2025-10-03 08:00:00+00:00,59.9975,27093.625,10196.3,4839.575,15035.875,6.8,20.0,173.4
2025-10-03 09:00:00+00:00,40.5025,32311.025,9593.5,4837.125,14430.625,9.8,14.4,280.4
2025-10-03 10:00:00+00:00,26.3525,34067.075,10208.8,4853.275,15062.074999999999,11.42,14.919999999999998,362.4
2025-10-03 11:00:00+00:00,16.502499999999998,32753.525,11051.375,4940.875,15992.25,12.620000000000001,16.54,408.0
2025-10-03 12:00:00+00:00,26.2025,28882.025,11839.025,4963.625,16802.65,13.48,16.48,392.8
2025-10-03 13:00:00+00:00,49.8825,23037.85,12381.95,4988.85,17370.800000000003,13.98,18.54,328.2
2025-10-03 14:00:00+00:00,63.3925,15150.45,12882.975,5160.375,18043.35,14.34,17.119999999999997,256.2
2025-10-03 15:00:00+00:00,89.9,6642.4,13813.775,5288.175,19101.95,14.36,16.4,181.4
2025-10-03 16:00:00+00:00,120.75999999999999,1044.35,16281.925,5346.275,21628.199999999997,13.64,18.560000000000002,86.0
2025-10-03 17:00:00+00:00,109.00999999999999,22.05,19796.375,5288.675,25085.05,12.98,19.64,16.6
2025-10-03 18:00:00+00:00,75.03999999999999,0.0,23210.65,4963.5,28174.15,11.76,22.4,0.0
2025-10-03 19:00:00+00:00,43.4425,0.0,26336.0,4964.875,31300.875,10.620000000000001,24.72,0.0
2025-10-03 20:00:00+00:00,25.4025,0.0,28101.350000000002,4963.45,33064.8,10.3,26.74,0.0
2025-10-03 21:00:00+00:00,11.1075,0.0,29688.875,4904.0,34592.875,9.819999999999999,27.839999999999996,0.0
2025-10-03 22:00:00+00:00,0.7250000000000001,0.0,33073.55,5129.2,38202.75,9.52,28.420000000000005,0.0
2025-10-03 23:00:00+00:00,-0.01,0.0,34009.125,3299.6,37308.725,9.16,26.580000000000002,0.0
2025-10-04 00:00:00+00:00,-0.0425,0.0,35049.825,3243.7,38293.524999999994,9.120000000000001,27.48,0.0
2025-10-04 01:00:00+00:00,-0.0975,0.0,36475.7,3341.4,39817.1,9.02,29.82,0.0
2025-10-04 02:00:00+00:00,-1.1275,0.0,37731.9,3456.125,41188.025,9.059999999999999,27.76,0.0
2025-10-04 03:00:00+00:00,-1.905,0.0,38952.75,3654.3,42607.05,9.26,29.080000000000002,0.0
2025-10-04 04:00:00+00:00,-1.915,0.0,41292.175,3865.05,45157.225000000006,9.559999999999999,32.3,0.0
2025-10-04 05:00:00+00:00,-0.775,297.825,42375.6,3956.85,46332.45,10.14,35.18,0.0
2025-10-04 06:00:00+00:00,-0.3,1891.3,42276.875,4045.975,46322.85,10.559999999999999,33.88,2.0
2025-10-04 07:00:00+00:00,-0.1625,4222.75,40916.6,4277.225,45193.825,11.16,34.54,14.4
2025-10-04 08:00:00+00:00,-0.09,7116.525,39228.125,4309.975,43538.1,11.82,37.28,23.0
2025-10-04 09:00:00+00:00,-0.0975,10128.5,38094.6,4271.775,42366.375,12.040000000000001,31.959999999999997,33.0
2025-10-04 10:00:00+00:00,-0.08,12532.125,37479.850000000006,4188.5,41668.350000000006,12.68,30.259999999999998,91.2
2025-10-04 11:00:00+00:00,-0.44,13607.9,37879.65,4098.5,41978.15,13.5,27.32,107.4
2025-10-04 12:00:00+00:00,-2.045,13092.25,38924.575,4013.875,42938.45,14.3,31.04,133.6
2025-10-04 13:00:00+00:00,-2.605,11317.8,39106.075,3968.725,43074.799999999996,14.4,33.36,161.6
2025-10-04 14:00:00+00:00,-0.095,8111.875,38953.2,3970.525,42923.725,14.459999999999999,37.1,121.0
2025-10-04 15:00:00+00:00,-0.09250000000000003,4174.825,39262.925,4027.075,43290.0,14.66,36.7,113.6
2025-10-04 16:00:00+00:00,1.105,800.55,40163.925,5870.125,46034.05,12.6,33.9,69.4
2025-10-04 17:00:00+00:00,3.23,8.8,40935.725,5940.4,46876.125,12.459999999999999,40.8,18.2
2025-10-04 18:00:00+00:00,0.3225,0.0,42118.1,5884.95,48003.049999999996,11.459999999999999,35.08,0.0
2025-10-04 19:00:00+00:00,-0.09499999999999999,0.0,43265.85,5796.775,49062.625,11.040000000000001,39.42,0.0
2025-10-04 20:00:00+00:00,-0.0525,0.0,42857.075,5802.25,48659.325,10.719999999999999,40.96,0.0
2025-10-04 21:00:00+00:00,-0.3425,0.0,43204.1,5771.95,48976.049999999996,10.559999999999999,41.4,0.0
2025-10-04 22:00:00+00:00,-0.7475,0.0,41277.025,3463.5750000000003,44740.6,10.120000000000001,37.160000000000004,0.0
2025-10-04 23:00:00+00:00,-1.4024999999999999,0.0,40880.2,3461.725,44341.924999999996,10.02,38.519999999999996,0.0
2025-10-05 00:00:00+00:00,-4.19,0.0,40270.725000000006,3436.525,43707.25000000001,10.139999999999999,39.239999999999995,0.0
2025-10-05 01:00:00+00:00,-4.3775,0.0,39524.45,3409.15,42933.6,10.08,39.5,0.0
2025-10-05 02:00:00+00:00,-4.98,0.0,38973.775,3402.95,42376.725,9.98,38.0,0.0
2025-10-05 03:00:00+00:00,-4.4575,0.0,38353.875,3400.1,41753.975,10.0,37.44,0.0
2025-10-05 04:00:00+00:00,-3.76,0.0,38589.4,3405.45,41994.85,9.919999999999998,37.96,0.0
2025-10-05 05:00:00+00:00,-1.505,370.3,38459.675,3423.35,41883.025,9.7,35.04,0.0
2025-10-05 06:00:00+00:00,-0.0875,3591.5750000000003,37890.7,3439.875,41330.575,9.74,35.7,7.2
2025-10-05 07:00:00+00:00,-1.3925,8823.5,36987.775,3324.1,40311.875,10.18,36.08,64.4
2025-10-05 08:00:00+00:00,-3.33,14019.75,36598.15,3234.925,39833.075000000004,10.940000000000001,38.58,147.4
2025-10-05 09:00:00+00:00,-2.0175,18230.775,36423.275,3144.1,39567.375,11.74,40.4,219.4
2025-10-05 10:00:00+00:00,-3.415,20880.9,35552.075,3092.85,38644.924999999996,12.3,39.06,184.2
2025-10-05 11:00:00+00:00,-3.3875,20689.925,34644.75,3049.55,37694.3,12.78,36.08,223.4
2025-10-05 12:00:00+00:00,-2.9425,18584.525,34233.625,3022.95,37256.575,13.12,35.760000000000005,213.6
2025-10-05 13:00:00+00:00,-2.3925,15068.3,34101.75,3019.3,37121.05,12.76,34.72,122.4
2025-10-05 14:00:00+00:00,-0.6875,10008.275,35094.975,3046.05,38141.025,12.7,37.519999999999996,123.4
2025-10-05 15:00:00+00:00,0.8525,4598.525,36018.575,4697.175,40715.75,12.66,32.36,67.2
2025-10-05 16:00:00+00:00,16.0825,757.3,36252.075,4724.775,40976.85,12.28,34.54,39.8
2025-10-05 17:00:00+00:00,35.0475,8.2,36461.825,4738.775,41200.6,11.76,33.6,11.8
2025-10-05 18:00:00+00:00,19.83,0.0,36964.625,4728.15,41692.775,11.36,34.96,0.0
2025-10-05 19:00:00+00:00,5.4775,0.0,37716.1,4707.025,42423.125,11.14,32.54,0.0
2025-10-05 20:00:00+00:00,5.202500000000001,0.0,37141.5,4724.275,41865.775,10.92,33.08,0.0
2025-10-05 21:00:00+00:00,4.075,0.0,36983.55,4693.975,41677.525,10.940000000000001,31.82,0.0
2025-10-05 22:00:00+00:00,20.845,0.0,36071.05,4463.0,40534.05,10.7,31.380000000000003,0.0
2025-10-05 23:00:00+00:00,10.0475,0.0,35520.925,4609.025,40129.950000000004,10.5,32.2,0.0
2025-10-06 00:00:00+00:00,9.1025,0.0,34842.825,4765.5,39608.325,10.559999999999999,29.5,0.0
2025-10-06 01:00:00+00:00,10.7325,0.0,34272.825,4968.7,39241.524999999994,10.580000000000002,31.380000000000003,0.0
2025-10-06 02:00:00+00:00,16.8,0.0,33714.5,5294.075000000001,39008.575,10.540000000000001,32.0,0.0
2025-10-06 03:00:00+00:00,22.6025,0.0,32923.575,5520.65,38444.225,10.379999999999999,31.24,0.0
2025-10-06 04:00:00+00:00,68.585,0.0,32309.8,5561.9,37871.7,10.38,31.660000000000004,0.0
2025-10-06 05:00:00+00:00,105.0525,275.2,30815.85,5548.5,36364.35,10.34,29.74,0.0
2025-10-06 06:00:00+00:00,121.7675,2771.05,28844.65,5421.55,34266.200000000004,10.4,29.7,3.0
2025-10-06 07:00:00+00:00,121.11749999999999,7077.3,26926.775,5164.224999999999,32091.0,10.5,30.5,38.4
2025-10-06 08:00:00+00:00,100.5275,11052.925,25789.775,4811.775,30601.550000000003,11.08,30.919999999999998,93.6
2025-10-06 09:00:00+00:00,89.3025,13591.975,25641.1,4486.775,30127.875,11.58,29.340000000000003,78.4
2025-10-06 10:00:00+00:00,87.325,14245.075,25557.25,4267.325,29824.575,12.14,29.48,109.6
2025-10-06 11:00:00+00:00,84.5975,13434.575,25064.65,4100.675,29165.325,12.68,28.52,160.8
2025-10-06 12:00:00+00:00,92.3275,11835.125,24138.325,3910.25,28048.575,12.98,28.8,158.8
2025-10-06 13:00:00+00:00,94.5475,9312.775,22454.4,3726.375,26180.775,13.219999999999999,29.22,119.8
2025-10-06 14:00:00+00:00,104.77250000000001,5938.0,20340.075,3555.75,23895.825,13.48,27.18,122.8
2025-10-06 15:00:00+00:00,120.29,2545.3,18221.05,3307.85,21528.899999999998,13.419999999999998,26.160000000000004,89.8
2025-10-06 16:00:00+00:00,141.5875,379.575,16763.05,3027.35,19790.399999999998,13.2,25.8,44.0
2025-10-06 17:00:00+00:00,168.315,3.525,15744.949999999999,2758.925,18503.875,12.819999999999999,23.18,8.4
2025-10-06 18:00:00+00:00,133.6775,0.0,14889.725,2438.3250000000003,17328.05,12.440000000000001,22.02,0.0
2025-10-06 19:00:00+00:00,120.2025,0.0,13979.699999999999,2021.6,16001.3,12.08,21.740000000000002,0.0
2025-10-06 20:00:00+00:00,118.66499999999999,0.0,12791.175,1629.925,14421.099999999999,11.86,22.94,0.0
2025-10-06 21:00:00+00:00,105.5,0.0,11635.525,1317.1,12952.625,11.559999999999999,23.560000000000002,0.0
2025-10-06 22:00:00+00:00,100.2625,0.0,9196.224999999999,916.6,10112.824999999999,11.379999999999999,23.5,0.0
2025-10-06 23:00:00+00:00,93.9875,0.0,8210.725,837.7,9048.425000000001,11.3,22.14,0.0
2025-10-07 00:00:00+00:00,89.8175,0.0,7294.150000000001,803.4,8097.55,11.2,21.52,0.0
2025-10-07 01:00:00+00:00,89.55,0.0,6453.424999999999,815.175,7268.599999999999,11.14,19.0,0.0
2025-10-07 02:00:00+00:00,92.975,0.0,5646.85,895.45,6542.3,11.059999999999999,18.220000000000002,0.0
2025-10-07 03:00:00+00:00,96.74,0.0,4936.55,1033.0,5969.55,11.2,17.46,0.0
2025-10-07 04:00:00+00:00,134.885,0.0,4376.15,1163.075,5539.224999999999,11.22,16.919999999999998,0.0
2025-10-07 05:00:00+00:00,228.555,171.95,3900.225,1262.875,5163.1,11.3,15.76,0.0
2025-10-07 06:00:00+00:00,287.67,1528.45,3553.55,1340.775,4894.325000000001,11.459999999999999,13.9,1.8
2025-10-07 07:00:00+00:00,212.1825,3942.3500000000004,3097.875,1525.25,4623.125,11.66,12.88,15.8
2025-10-07 08:00:00+00:00,154.66,6642.925,2727.975,1843.75,4571.725,12.0,12.139999999999999,39.8
2025-10-07 09:00:00+00:00,129.9075,8983.425,2620.375,2225.375,4845.75,12.620000000000001,11.059999999999999,55.2
2025-10-07 10:00:00+00:00,110.94,10595.675,2848.6749999999997,2596.725,5445.4,13.12,10.040000000000001,99.8
2025-10-07 11:00:00+00:00,106.1825,11083.8,3186.6000000000004,2851.175,6037.775000000001,13.580000000000002,10.6,93.6
2025-10-07 12:00:00+00:00,105.35249999999999,10379.1,3462.45,3061.8,6524.25,14.38,8.52,116.6
2025-10-07 13:00:00+00:00,113.16,8536.15,3636.85,3186.25,6823.1,14.780000000000001,9.3,95.8
2025-10-07 14:00:00+00:00,122.105,5679.975,3699.7,3196.0,6895.7,14.719999999999999,8.8,96.8
2025-10-07 15:00:00+00:00,151.84,2587.525,3835.525,3162.975,6998.5,15.14,9.2,52.8
2025-10-07 16:00:00+00:00,202.41750000000002,420.025,4230.475,3138.2,7368.675,15.1,10.82,37.6
2025-10-07 17:00:00+00:00,213.28,11.225,4793.7,3125.8,7919.5,14.7,9.72,7.2
2025-10-07 18:00:00+00:00,146.34,0.0,5306.25,3116.75,8423.0,14.559999999999999,11.959999999999999,0.0
2025-10-07 19:00:00+00:00,123.2425,0.0,5463.3,3126.325,8589.625,14.3,11.440000000000001,0.0
2025-10-07 20:00:00+00:00,107.4225,0.0,5524.825,3108.7,8633.525,13.959999999999999,13.0,0.0
2025-10-07 21:00:00+00:00,97.4825,0.0,5528.925,3020.25,8549.175,13.7,12.440000000000001,0.0
2025-10-07 22:00:00+00:00,93.4525,0.0,6442.975,2889.3999999999996,9332.375,13.559999999999999,13.280000000000001,0.0
