ts_utc,y_true,lgbm,estimated_bias,bias_corrected
2025-12-11 02:00:00+00:00,75.2075,59.61950323168104,-2.620870791646462,62.2403740233275
2025-12-11 03:00:00+00:00,76.9125,68.4755317002658,-2.620870791646462,71.09640249191227
2025-12-11 04:00:00+00:00,80.5925,72.8636512351111,-2.620870791646462,75.48452202675757
2025-12-11 05:00:00+00:00,90.09,91.83286185949508,-2.620870791646462,94.45373265114155
2025-12-11 06:00:00+00:00,98.11,101.21247939850603,-2.620870791646462,103.8333501901525
2025-12-11 07:00:00+00:00,110.3575,106.97122008428144,-2.620870791646462,109.59209087592791
2025-12-11 08:00:00+00:00,106.1675,107.812774909484,-2.620870791646462,110.43364570113047
2025-12-11 09:00:00+00:00,93.18,95.1882943341654,-2.620870791646462,97.80916512581187
2025-12-11 10:00:00+00:00,91.9175,91.49690419863984,-2.620870791646462,94.1177749902863
2025-12-11 11:00:00+00:00,89.4,89.74272050156594,-2.620870791646462,92.36359129321241
2025-12-11 12:00:00+00:00,90.22,94.39016790781952,-2.620870791646462,97.01103869946598
2025-12-11 13:00:00+00:00,97.7875,100.57132474514268,-2.620870791646462,103.19219553678914
2025-12-11 14:00:00+00:00,111.265,110.65893187720002,-2.620870791646462,113.27980266884649
2025-12-11 15:00:00+00:00,114.7,117.12339323606884,-2.620870791646462,119.7442640277153
2025-12-11 16:00:00+00:00,115.405,118.76606738268914,-2.620870791646462,121.38693817433561
2025-12-11 17:00:00+00:00,112.5675,117.07991414416212,-2.620870791646462,119.70078493580858
2025-12-11 18:00:00+00:00,107.79,113.71844237963052,-2.620870791646462,116.33931317127698
2025-12-11 19:00:00+00:00,103.6425,108.7661732699296,-2.620870791646462,111.38704406157606
2025-12-11 20:00:00+00:00,94.3925,108.19254091964144,-2.620870791646462,110.81341171128791
2025-12-11 21:00:00+00:00,93.585,107.30922125711363,-2.620870791646462,109.9300920487601
2025-12-11 22:00:00+00:00,93.735,104.96826292118938,-2.620870791646462,107.58913371283585
2025-12-11 23:00:00+00:00,83.78,100.32597011234373,-2.461794775248567,102.78776488759229
2025-12-12 00:00:00+00:00,86.22,96.29099384348848,-2.461794775248567,98.75278861873704
2025-12-12 01:00:00+00:00,87.9,95.8024626670731,-2.461794775248567,98.26425744232166
2025-12-12 02:00:00+00:00,90.1825,98.3467794137482,-2.461794775248567,100.80857418899676
2025-12-12 03:00:00+00:00,90.7075,97.30920646219376,-2.461794775248567,99.77100123744232
2025-12-12 04:00:00+00:00,92.2125,101.67247528233766,-2.461794775248567,104.13427005758622
2025-12-12 05:00:00+00:00,101.2275,118.96788958491284,-2.461794775248567,121.4296843601614
2025-12-12 06:00:00+00:00,121.325,148.4806536918389,-2.461794775248567,150.94244846708747
2025-12-12 07:00:00+00:00,130.8525,174.7659083897047,-2.461794775248567,177.22770316495325
2025-12-12 08:00:00+00:00,126.9025,151.41320144522174,-2.461794775248567,153.8749962204703
2025-12-12 09:00:00+00:00,121.955,134.3388194228798,-2.461794775248567,136.80061419812836
2025-12-12 10:00:00+00:00,118.305,133.27282341799292,-2.461794775248567,135.7346181932415
2025-12-12 11:00:00+00:00,113.0675,134.86975489137043,-2.461794775248567,137.331549666619
2025-12-12 12:00:00+00:00,118.26,143.80448874770474,-2.461794775248567,146.2662835229533
2025-12-12 13:00:00+00:00,126.8225,164.9016781837246,-2.461794775248567,167.36347295897318
2025-12-12 14:00:00+00:00,131.9475,188.19893799150893,-2.461794775248567,190.6607327667575
2025-12-12 15:00:00+00:00,145.4875,205.12283580096008,-2.461794775248567,207.58463057620864
2025-12-12 16:00:00+00:00,146.825,179.68601354018472,-2.461794775248567,182.14780831543328
2025-12-12 17:00:00+00:00,133.1,176.40354483227063,-2.461794775248567,178.8653396075192
2025-12-12 18:00:00+00:00,128.0575,144.58676857197116,-2.461794775248567,147.04856334721973
2025-12-12 19:00:00+00:00,117.0025,115.87731155411149,-2.461794775248567,118.33910632936005
2025-12-12 20:00:00+00:00,114.93,103.70499852576948,-2.461794775248567,106.16679330101805
2025-12-12 21:00:00+00:00,103.82,101.69625810362535,-2.461794775248567,104.15805287887392
2025-12-12 22:00:00+00:00,91.7525,96.38406363468349,-2.461794775248567,98.84585840993205
2025-12-12 23:00:00+00:00,92.2825,96.16874570328386,-1.8335634325624297,98.00230913584629
2025-12-13 00:00:00+00:00,90.5025,90.69833894074269,-1.8335634325624297,92.53190237330512
2025-12-13 01:00:00+00:00,87.39,89.99100014091587,-1.8335634325624297,91.8245635734783
2025-12-13 02:00:00+00:00,87.0425,87.06864334751174,-1.8335634325624297,88.90220678007417
2025-12-13 03:00:00+00:00,85.0,87.7592098063787,-1.8335634325624297,89.59277323894113
2025-12-13 04:00:00+00:00,84.66749999999999,88.79018426631822,-1.8335634325624297,90.62374769888065
2025-12-13 05:00:00+00:00,79.1425,87.40243978807203,-1.8335634325624297,89.23600322063446
2025-12-13 06:00:00+00:00,81.135,97.5097172647246,-1.8335634325624297,99.34328069728703
2025-12-13 07:00:00+00:00,95.9525,102.5462875666977,-1.8335634325624297,104.37985099926013
2025-12-13 08:00:00+00:00,106.77,109.71053016266592,-1.8335634325624297,111.54409359522835
2025-12-13 09:00:00+00:00,102.585,111.11432844736429,-1.8335634325624297,112.94789187992671
2025-12-13 10:00:00+00:00,98.0925,107.239396252111,-1.8335634325624297,109.07295968467344
2025-12-13 11:00:00+00:00,93.7575,103.1956515368082,-1.8335634325624297,105.02921496937063
2025-12-13 12:00:00+00:00,92.935,107.74276497805114,-1.8335634325624297,109.57632841061357
2025-12-13 13:00:00+00:00,95.7575,109.2426833857013,-1.8335634325624297,111.07624681826373
2025-12-13 14:00:00+00:00,114.6575,112.38196900131427,-1.8335634325624297,114.2155324338767
2025-12-13 15:00:00+00:00,119.7075,120.54333507754257,-1.8335634325624297,122.376898510105
2025-12-13 16:00:00+00:00,118.4475,123.61731133587207,-1.8335634325624297,125.4508747684345
2025-12-13 17:00:00+00:00,112.255,114.98757894095364,-1.8335634325624297,116.82114237351607
2025-12-13 18:00:00+00:00,103.63,110.10445068518176,-1.8335634325624297,111.93801411774419
2025-12-13 19:00:00+00:00,91.7075,99.5643137724663,-1.8335634325624297,101.39787720502873
2025-12-13 20:00:00+00:00,90.5575,99.03414332367,-1.8335634325624297,100.86770675623242
2025-12-13 21:00:00+00:00,93.685,94.69274425140094,-1.8335634325624297,96.52630768396337
2025-12-13 22:00:00+00:00,84.3875,87.08047791049329,-1.8335634325624297,88.91404134305571
2025-12-13 23:00:00+00:00,91.195,84.27803828521309,-1.4198048327418036,85.69784311795489
2025-12-14 00:00:00+00:00,90.5225,81.82479483932119,-1.4198048327418036,83.24459967206299
2025-12-14 01:00:00+00:00,81.9,80.18213972573034,-1.4198048327418036,81.60194455847214
2025-12-14 02:00:00+00:00,79.95,77.94623413162634,-1.4198048327418036,79.36603896436814
2025-12-14 03:00:00+00:00,77.305,76.53124896182264,-1.4198048327418036,77.95105379456444
2025-12-14 04:00:00+00:00,78.7625,76.04502387581788,-1.4198048327418036,77.46482870855968
2025-12-14 05:00:00+00:00,77.175,69.03917923756653,-1.4198048327418036,70.45898407030833
2025-12-14 06:00:00+00:00,77.4725,66.72613994321263,-1.4198048327418036,68.14594477595443
2025-12-14 07:00:00+00:00,81.76,71.92260439651854,-1.4198048327418036,73.34240922926034
2025-12-14 08:00:00+00:00,82.345,85.43999100385774,-1.4198048327418036,86.85979583659955
2025-12-14 09:00:00+00:00,80.005,81.492894956751,-1.4198048327418036,82.9126997894928
2025-12-14 10:00:00+00:00,84.0775,76.65363287213434,-1.4198048327418036,78.07343770487614
2025-12-14 11:00:00+00:00,87.27250000000001,73.21348430903029,-1.4198048327418036,74.6332891417721
2025-12-14 12:00:00+00:00,86.95750000000001,76.21939498551507,-1.4198048327418036,77.63919981825687
2025-12-14 13:00:00+00:00,88.65,79.39341844638574,-1.4198048327418036,80.81322327912754
2025-12-14 14:00:00+00:00,92.0975,94.39414682050072,-1.4198048327418036,95.81395165324253
2025-12-14 15:00:00+00:00,99.2825,102.66368261028124,-1.4198048327418036,104.08348744302305
2025-12-14 16:00:00+00:00,102.785,106.382028486526,-1.4198048327418036,107.8018333192678
2025-12-14 17:00:00+00:00,103.2925,94.01674500874049,-1.4198048327418036,95.43654984148229
2025-12-14 18:00:00+00:00,92.99,87.3793768015893,-1.4198048327418036,88.7991816343311
2025-12-14 19:00:00+00:00,90.3975,80.50557010376859,-1.4198048327418036,81.9253749365104
2025-12-14 20:00:00+00:00,84.4025,74.72034893714638,-1.4198048327418036,76.14015376988819
2025-12-14 21:00:00+00:00,82.65,79.50145591109906,-1.4198048327418036,80.92126074384086
2025-12-14 22:00:00+00:00,75.75,65.31932256463868,-1.4198048327418036,66.73912739738049
2025-12-14 23:00:00+00:00,72.5,74.45368614458941,-1.4923760570770148,75.94606220166642
2025-12-15 00:00:00+00:00,71.8775,70.08165881847404,-1.4923760570770148,71.57403487555105
2025-12-15 01:00:00+00:00,71.0375,57.32630742541038,-1.4923760570770148,58.818683482487394
2025-12-15 02:00:00+00:00,70.6675,50.962145262081016,-1.4923760570770148,52.45452131915803
2025-12-15 03:00:00+00:00,75.28,49.62746595607611,-1.4923760570770148,51.119842013153125
2025-12-15 04:00:00+00:00,76.8025,67.83178759754557,-1.4923760570770148,69.32416365462258
