ts_utc,y_true,lgbm,delivery_day,calibration_n,radius,lower,upper,covered,lower_pinball,upper_pinball,interval_score,hour
2025-07-16 04:00:00+00:00,105.74,112.41401679015836,2025-07-16 00:00:00+02:00,816,33.708993212334605,78.70502357782375,146.12301000249295,True,1.3517488211088122,2.0191505001246477,67.4179864246692,6
2025-07-16 05:00:00+00:00,112.63,116.69026524688624,2025-07-16 00:00:00+02:00,816,33.708993212334605,82.98127203455164,150.39925845922085,True,1.482436398272418,1.8884629229610426,67.41798642466921,7
2025-07-16 06:00:00+00:00,111.92,111.79950929137333,2025-07-16 00:00:00+02:00,816,33.708993212334605,78.09051607903872,145.50850250370792,True,1.6914741960480641,1.6794251251853958,67.4179864246692,8
2025-07-16 07:00:00+00:00,104.21,102.5739544802162,2025-07-16 00:00:00+02:00,816,33.708993212334605,68.8649612678816,136.2829476925508,True,1.7672519366059198,1.6036473846275408,67.41798642466921,9
2025-07-16 08:00:00+00:00,89.8,94.25213474775887,2025-07-16 00:00:00+02:00,816,33.708993212334605,60.54314153542427,127.96112796009348,True,1.4628429232287865,1.908056398004674,67.41798642466921,10
2025-07-16 09:00:00+00:00,85.65,85.04504988541609,2025-07-16 00:00:00+02:00,816,33.708993212334605,51.33605667308149,118.7540430977507,True,1.715697166345926,1.6552021548875346,67.41798642466921,11
2025-07-16 10:00:00+00:00,81.96,78.72607136472259,2025-07-16 00:00:00+02:00,816,33.708993212334605,45.01707815238798,112.43506457705719,True,1.8471460923806007,1.52375322885286,67.41798642466921,12
2025-07-16 11:00:00+00:00,78.62,72.53902241449578,2025-07-16 00:00:00+02:00,816,33.708993212334605,38.83002920216117,106.24801562683038,True,1.9894985398919418,1.3814007813415188,67.41798642466921,13
2025-07-16 12:00:00+00:00,68.06,71.67304222869761,2025-07-16 00:00:00+02:00,816,33.708993212334605,37.964049016363006,105.38203544103222,True,1.50479754918185,1.8661017720516107,67.41798642466921,14
2025-07-16 13:00:00+00:00,69.2,74.17477551792882,2025-07-16 00:00:00+02:00,816,33.708993212334605,40.46578230559422,107.88376873026343,True,1.4367108847202894,1.9341884365131712,67.41798642466921,15
2025-07-16 14:00:00+00:00,80.86,79.47746670961631,2025-07-16 00:00:00+02:00,816,33.708993212334605,45.768473497281704,113.18645992195091,True,1.7545763251359148,1.6163229960975458,67.41798642466921,16
2025-07-16 15:00:00+00:00,89.09,89.76285162362903,2025-07-16 00:00:00+02:00,816,33.708993212334605,56.05385841129443,123.47184483596364,True,1.6518070794352788,1.7190922417981818,67.41798642466921,17
2025-07-16 16:00:00+00:00,95.49,106.4604349951215,2025-07-16 00:00:00+02:00,816,33.708993212334605,72.7514417827869,140.16942820745612,True,1.136927910860655,2.2339714103728063,67.41798642466922,18
2025-07-16 17:00:00+00:00,108.37,115.66391291809798,2025-07-16 00:00:00+02:00,816,33.708993212334605,81.95491970576337,149.37290613043257,True,1.3207540147118317,2.050145306521628,67.4179864246692,19
2025-07-16 18:00:00+00:00,119.72,124.3327964628131,2025-07-16 00:00:00+02:00,816,33.708993212334605,90.6238032504785,158.0417896751477,True,1.454809837476075,1.916089483757385,67.4179864246692,20
